away_team,home_team,kickoff,hour_offset,tweet_count
CLE,GB,2013-10-20 16:25:00,44,0
CLE,GB,2013-10-20 16:25:00,45,0
CLE,GB,2013-10-20 16:25:00,46,0
CLE,GB,2013-10-20 16:25:00,47,0
CLE,GB,2013-10-20 16:25:00,48,0
HOU,KC,2013-10-20 16:25:00,-5,0
HOU,KC,2013-10-20 16:25:00,-4,0
HOU,KC,2013-10-20 16:25:00,-3,0
HOU,KC,2013-10-20 16:25:00,-2,0
HOU,KC,2013-10-20 16:25:00,-1,0
HOU,KC,2013-10-20 16:25:00,0,0
HOU,KC,2013-10-20 16:25:00,1,0
HOU,KC,2013-10-20 16:25:00,2,0
HOU,KC,2013-10-20 16:25:00,3,0
HOU,KC,2013-10-20 16:25:00,4,0
HOU,KC,2013-10-20 16:25:00,5,0
HOU,KC,2013-10-20 16:25:00,6,0
HOU,KC,2013-10-20 16:25:00,7,0
HOU,KC,2013-10-20 16:25:00,8,0
HOU,KC,2013-10-20 16:25:00,9,0
HOU,KC,2013-10-20 16:25:00,10,0
HOU,KC,2013-10-20 16:25:00,11,0
HOU,KC,2013-10-20 16:25:00,12,0
HOU,KC,2013-10-20 16:25:00,13,0
HOU,KC,2013-10-20 16:25:00,14,0
HOU,KC,2013-10-20 16:25:00,15,0
HOU,KC,2013-10-20 16:25:00,16,0
HOU,KC,2013-10-20 16:25:00,17,0
HOU,KC,2013-10-20 16:25:00,18,0
HOU,KC,2013-10-20 16:25:00,19,0
HOU,KC,2013-10-20 16:25:00,20,0
HOU,KC,2013-10-20 16:25:00,21,0
HOU,KC,2013-10-20 16:25:00,22,0
HOU,KC,2013-10-20 16:25:00,23,0
HOU,KC,2013-10-20 16:25:00,24,0
HOU,KC,2013-10-20 16:25:00,25,0
HOU,KC,2013-10-20 16:25:00,26,0
HOU,KC,2013-10-20 16:25:00,27,0
HOU,KC,2013-10-20 16:25:00,28,0
HOU,KC,2013-10-20 16:25:00,29,0
HOU,KC,2013-10-20 16:25:00,30,0
HOU,KC,2013-10-20 16:25:00,31,0
HOU,KC,2013-10-20 16:25:00,32,0
HOU,KC,2013-10-20 16:25:00,33,0
HOU,KC,2013-10-20 16:25:00,34,0
HOU,KC,2013-10-20 16:25:00,35,0
HOU,KC,2013-10-20 16:25:00,36,0
HOU,KC,2013-10-20 16:25:00,37,0
HOU,KC,2013-10-20 16:25:00,38,0
HOU,KC,2013-10-20 16:25:00,39,0
HOU,KC,2013-10-20 16:25:00,40,0
HOU,KC,2013-10-20 16:25:00,41,0
HOU,KC,2013-10-20 16:25:00,42,0
HOU,KC,2013-10-20 16:25:00,43,0
HOU,KC,2013-10-20 16:25:00,44,0
HOU,KC,2013-10-20 16:25:00,45,0
HOU,KC,2013-10-20 16:25:00,46,0
HOU,KC,2013-10-20 16:25:00,47,0
HOU,KC,2013-10-20 16:25:00,48,0
BAL,PIT,2013-10-20 16:25:00,-5,0
BAL,PIT,2013-10-20 16:25:00,-4,0
BAL,PIT,2013-10-20 16:25:00,-3,0
BAL,PIT,2013-10-20 16:25:00,-2,0
BAL,PIT,2013-10-20 16:25:00,-1,0
BAL,PIT,2013-10-20 16:25:00,0,0
BAL,PIT,2013-10-20 16:25:00,1,0
BAL,PIT,2013-10-20 16:25:00,2,0
BAL,PIT,2013-10-20 16:25:00,3,0
BAL,PIT,2013-10-20 16:25:00,4,0
BAL,PIT,2013-10-20 16:25:00,5,0
BAL,PIT,2013-10-20 16:25:00,6,0
BAL,PIT,2013-10-20 16:25:00,7,0
BAL,PIT,2013-10-20 16:25:00,8,0
BAL,PIT,2013-10-20 16:25:00,9,0
BAL,PIT,2013-10-20 16:25:00,10,0
BAL,PIT,2013-10-20 16:25:00,11,0
BAL,PIT,2013-10-20 16:25:00,12,0
BAL,PIT,2013-10-20 16:25:00,13,0
BAL,PIT,2013-10-20 16:25:00,14,0
BAL,PIT,2013-10-20 16:25:00,15,0
BAL,PIT,2013-10-20 16:25:00,16,0
BAL,PIT,2013-10-20 16:25:00,17,0
BAL,PIT,2013-10-20 16:25:00,18,0
BAL,PIT,2013-10-20 16:25:00,19,0
BAL,PIT,2013-10-20 16:25:00,20,0
BAL,PIT,2013-10-20 16:25:00,21,0
BAL,PIT,2013-10-20 16:25:00,22,0
BAL,PIT,2013-10-20 16:25:00,23,0
BAL,PIT,2013-10-20 16:25:00,24,0
BAL,PIT,2013-10-20 16:25:00,25,0
BAL,PIT,2013-10-20 16:25:00,26,0
BAL,PIT,2013-10-20 16:25:00,27,0
BAL,PIT,2013-10-20 16:25:00,28,0
BAL,PIT,2013-10-20 16:25:00,29,0
BAL,PIT,2013-10-20 16:25:00,30,0
BAL,PIT,2013-10-20 16:25:00,31,0
BAL,PIT,2013-10-20 16:25:00,32,0
BAL,PIT,2013-10-20 16:25:00,33,0
BAL,PIT,2013-10-20 16:25:00,34,0
BAL,PIT,2013-10-20 16:25:00,35,0
BAL,PIT,2013-10-20 16:25:00,36,0
BAL,PIT,2013-10-20 16:25:00,37,0
BAL,PIT,2013-10-20 16:25:00,38,0
BAL,PIT,2013-10-20 16:25:00,39,0
BAL,PIT,2013-10-20 16:25:00,40,0
BAL,PIT,2013-10-20 16:25:00,41,0
BAL,PIT,2013-10-20 16:25:00,42,0
BAL,PIT,2013-10-20 16:25:00,43,0
BAL,PIT,2013-10-20 16:25:00,44,0
BAL,PIT,2013-10-20 16:25:00,45,0
BAL,PIT,2013-10-20 16:25:00,46,0
BAL,PIT,2013-10-20 16:25:00,47,0
BAL,PIT,2013-10-20 16:25:00,48,0
DEN,IND,2013-10-20 20:30:00,-5,0
DEN,IND,2013-10-20 20:30:00,-4,0
DEN,IND,2013-10-20 20:30:00,-3,0
DEN,IND,2013-10-20 20:30:00,-2,0
DEN,IND,2013-10-20 20:30:00,-1,0
DEN,IND,2013-10-20 20:30:00,0,0
DEN,IND,2013-10-20 20:30:00,1,0
DEN,IND,2013-10-20 20:30:00,2,0
DEN,IND,2013-10-20 20:30:00,3,0
DEN,IND,2013-10-20 20:30:00,4,0
DEN,IND,2013-10-20 20:30:00,5,0
DEN,IND,2013-10-20 20:30:00,6,0
DEN,IND,2013-10-20 20:30:00,7,0
DEN,IND,2013-10-20 20:30:00,8,0
DEN,IND,2013-10-20 20:30:00,9,0
DEN,IND,2013-10-20 20:30:00,10,0
DEN,IND,2013-10-20 20:30:00,11,0
DEN,IND,2013-10-20 20:30:00,12,0
DEN,IND,2013-10-20 20:30:00,13,0
DEN,IND,2013-10-20 20:30:00,14,0
DEN,IND,2013-10-20 20:30:00,15,0
DEN,IND,2013-10-20 20:30:00,16,0
DEN,IND,2013-10-20 20:30:00,17,0
DEN,IND,2013-10-20 20:30:00,18,0
DEN,IND,2013-10-20 20:30:00,19,0
DEN,IND,2013-10-20 20:30:00,20,0
DEN,IND,2013-10-20 20:30:00,21,0
DEN,IND,2013-10-20 20:30:00,22,0
DEN,IND,2013-10-20 20:30:00,23,0
DEN,IND,2013-10-20 20:30:00,24,0
DEN,IND,2013-10-20 20:30:00,25,0
DEN,IND,2013-10-20 20:30:00,26,0
DEN,IND,2013-10-20 20:30:00,27,0
DEN,IND,2013-10-20 20:30:00,28,0
DEN,IND,2013-10-20 20:30:00,29,0
DEN,IND,2013-10-20 20:30:00,30,0
DEN,IND,2013-10-20 20:30:00,31,0
DEN,IND,2013-10-20 20:30:00,32,0
DEN,IND,2013-10-20 20:30:00,33,0
DEN,IND,2013-10-20 20:30:00,34,0
DEN,IND,2013-10-20 20:30:00,35,0
DEN,IND,2013-10-20 20:30:00,36,0
DEN,IND,2013-10-20 20:30:00,37,0
DEN,IND,2013-10-20 20:30:00,38,0
DEN,IND,2013-10-20 20:30:00,39,0
DEN,IND,2013-10-20 20:30:00,40,0
DEN,IND,2013-10-20 20:30:00,41,0
DEN,IND,2013-10-20 20:30:00,42,0
DEN,IND,2013-10-20 20:30:00,43,0
DEN,IND,2013-10-20 20:30:00,44,0
DEN,IND,2013-10-20 20:30:00,45,0
DEN,IND,2013-10-20 20:30:00,46,0
DEN,IND,2013-10-20 20:30:00,47,0
DEN,IND,2013-10-20 20:30:00,48,0
MIN,NYG,2013-10-21 20:30:00,-5,0
MIN,NYG,2013-10-21 20:30:00,-4,0
MIN,NYG,2013-10-21 20:30:00,-3,0
MIN,NYG,2013-10-21 20:30:00,-2,0
MIN,NYG,2013-10-21 20:30:00,-1,0
MIN,NYG,2013-10-21 20:30:00,0,0
MIN,NYG,2013-10-21 20:30:00,1,0
MIN,NYG,2013-10-21 20:30:00,2,0
MIN,NYG,2013-10-21 20:30:00,3,0
MIN,NYG,2013-10-21 20:30:00,4,0
MIN,NYG,2013-10-21 20:30:00,5,0
MIN,NYG,2013-10-21 20:30:00,6,0
MIN,NYG,2013-10-21 20:30:00,7,0
MIN,NYG,2013-10-21 20:30:00,8,0
MIN,NYG,2013-10-21 20:30:00,9,0
MIN,NYG,2013-10-21 20:30:00,10,0
MIN,NYG,2013-10-21 20:30:00,11,0
MIN,NYG,2013-10-21 20:30:00,12,0
MIN,NYG,2013-10-21 20:30:00,13,0
MIN,NYG,2013-10-21 20:30:00,14,0
MIN,NYG,2013-10-21 20:30:00,15,0
MIN,NYG,2013-10-21 20:30:00,16,0
MIN,NYG,2013-10-21 20:30:00,17,0
MIN,NYG,2013-10-21 20:30:00,18,0
MIN,NYG,2013-10-21 20:30:00,19,0
MIN,NYG,2013-10-21 20:30:00,20,0
MIN,NYG,2013-10-21 20:30:00,21,0
MIN,NYG,2013-10-21 20:30:00,22,0
MIN,NYG,2013-10-21 20:30:00,23,0
MIN,NYG,2013-10-21 20:30:00,24,0
MIN,NYG,2013-10-21 20:30:00,25,0
MIN,NYG,2013-10-21 20:30:00,26,0
MIN,NYG,2013-10-21 20:30:00,27,0
MIN,NYG,2013-10-21 20:30:00,28,0
MIN,NYG,2013-10-21 20:30:00,29,0
MIN,NYG,2013-10-21 20:30:00,30,0
MIN,NYG,2013-10-21 20:30:00,31,0
MIN,NYG,2013-10-21 20:30:00,32,0
MIN,NYG,2013-10-21 20:30:00,33,0
MIN,NYG,2013-10-21 20:30:00,34,0
MIN,NYG,2013-10-21 20:30:00,35,0
MIN,NYG,2013-10-21 20:30:00,36,0
MIN,NYG,2013-10-21 20:30:00,37,0
MIN,NYG,2013-10-21 20:30:00,38,0
MIN,NYG,2013-10-21 20:30:00,39,0
MIN,NYG,2013-10-21 20:30:00,40,0
MIN,NYG,2013-10-21 20:30:00,41,0
MIN,NYG,2013-10-21 20:30:00,42,0
MIN,NYG,2013-10-21 20:30:00,43,0
MIN,NYG,2013-10-21 20:30:00,44,0
MIN,NYG,2013-10-21 20:30:00,45,0
MIN,NYG,2013-10-21 20:30:00,46,0
MIN,NYG,2013-10-21 20:30:00,47,0
MIN,NYG,2013-10-21 20:30:00,48,0
CAR,TB,2013-10-24 20:25:00,-5,0
CAR,TB,2013-10-24 20:25:00,-4,0
CAR,TB,2013-10-24 20:25:00,-3,0
CAR,TB,2013-10-24 20:25:00,-2,0
CAR,TB,2013-10-24 20:25:00,-1,0
CAR,TB,2013-10-24 20:25:00,0,0
CAR,TB,2013-10-24 20:25:00,1,0
CAR,TB,2013-10-24 20:25:00,2,0
CAR,TB,2013-10-24 20:25:00,3,0
CAR,TB,2013-10-24 20:25:00,4,0
CAR,TB,2013-10-24 20:25:00,5,0
CAR,TB,2013-10-24 20:25:00,6,0
CAR,TB,2013-10-24 20:25:00,7,0
CAR,TB,2013-10-24 20:25:00,8,0
CAR,TB,2013-10-24 20:25:00,9,0
CAR,TB,2013-10-24 20:25:00,10,0
CAR,TB,2013-10-24 20:25:00,11,0
CAR,TB,2013-10-24 20:25:00,12,0
CAR,TB,2013-10-24 20:25:00,13,0
CAR,TB,2013-10-24 20:25:00,14,0
CAR,TB,2013-10-24 20:25:00,15,0
CAR,TB,2013-10-24 20:25:00,16,0
CAR,TB,2013-10-24 20:25:00,17,0
CAR,TB,2013-10-24 20:25:00,18,0
CAR,TB,2013-10-24 20:25:00,19,0
CAR,TB,2013-10-24 20:25:00,20,0
CAR,TB,2013-10-24 20:25:00,21,0
CAR,TB,2013-10-24 20:25:00,22,0
CAR,TB,2013-10-24 20:25:00,23,0
CAR,TB,2013-10-24 20:25:00,24,0
CAR,TB,2013-10-24 20:25:00,25,0
CAR,TB,2013-10-24 20:25:00,26,0
CAR,TB,2013-10-24 20:25:00,27,0
CAR,TB,2013-10-24 20:25:00,28,0
CAR,TB,2013-10-24 20:25:00,29,0
CAR,TB,2013-10-24 20:25:00,30,0
CAR,TB,2013-10-24 20:25:00,31,0
CAR,TB,2013-10-24 20:25:00,32,0
CAR,TB,2013-10-24 20:25:00,33,0
CAR,TB,2013-10-24 20:25:00,34,0
CAR,TB,2013-10-24 20:25:00,35,0
CAR,TB,2013-10-24 20:25:00,36,0
CAR,TB,2013-10-24 20:25:00,37,0
CAR,TB,2013-10-24 20:25:00,38,0
CAR,TB,2013-10-24 20:25:00,39,0
CAR,TB,2013-10-24 20:25:00,40,0
CAR,TB,2013-10-24 20:25:00,41,0
CAR,TB,2013-10-24 20:25:00,42,0
CAR,TB,2013-10-24 20:25:00,43,0
CAR,TB,2013-10-24 20:25:00,44,0
CAR,TB,2013-10-24 20:25:00,45,0
CAR,TB,2013-10-24 20:25:00,46,0
CAR,TB,2013-10-24 20:25:00,47,0
CAR,TB,2013-10-24 20:25:00,48,0
DAL,DET,2013-10-27 13:00:00,-5,0
DAL,DET,2013-10-27 13:00:00,-4,0
DAL,DET,2013-10-27 13:00:00,-3,1
DAL,DET,2013-10-27 13:00:00,-2,1
DAL,DET,2013-10-27 13:00:00,-1,3
DAL,DET,2013-10-27 13:00:00,0,9
DAL,DET,2013-10-27 13:00:00,1,24
DAL,DET,2013-10-27 13:00:00,2,41
DAL,DET,2013-10-27 13:00:00,3,21
DAL,DET,2013-10-27 13:00:00,4,304
DAL,DET,2013-10-27 13:00:00,5,249
DAL,DET,2013-10-27 13:00:00,6,441
DAL,DET,2013-10-27 13:00:00,7,1474
DAL,DET,2013-10-27 13:00:00,8,108
DAL,DET,2013-10-27 13:00:00,9,36
DAL,DET,2013-10-27 13:00:00,10,31
DAL,DET,2013-10-27 13:00:00,11,8
DAL,DET,2013-10-27 13:00:00,12,5
DAL,DET,2013-10-27 13:00:00,13,15
DAL,DET,2013-10-27 13:00:00,14,7
DAL,DET,2013-10-27 13:00:00,15,3
DAL,DET,2013-10-27 13:00:00,16,1
DAL,DET,2013-10-27 13:00:00,17,1
DAL,DET,2013-10-27 13:00:00,18,0
DAL,DET,2013-10-27 13:00:00,19,0
DAL,DET,2013-10-27 13:00:00,20,1
DAL,DET,2013-10-27 13:00:00,21,1
DAL,DET,2013-10-27 13:00:00,22,0
DAL,DET,2013-10-27 13:00:00,23,2
DAL,DET,2013-10-27 13:00:00,24,3
DAL,DET,2013-10-27 13:00:00,25,4
DAL,DET,2013-10-27 13:00:00,26,5
DAL,DET,2013-10-27 13:00:00,27,4
DAL,DET,2013-10-27 13:00:00,28,2
DAL,DET,2013-10-27 13:00:00,29,2
DAL,DET,2013-10-27 13:00:00,30,3
DAL,DET,2013-10-27 13:00:00,31,0
DAL,DET,2013-10-27 13:00:00,32,0
DAL,DET,2013-10-27 13:00:00,33,0
DAL,DET,2013-10-27 13:00:00,34,1
DAL,DET,2013-10-27 13:00:00,35,0
DAL,DET,2013-10-27 13:00:00,36,1
DAL,DET,2013-10-27 13:00:00,37,0
DAL,DET,2013-10-27 13:00:00,38,0
DAL,DET,2013-10-27 13:00:00,39,0
DAL,DET,2013-10-27 13:00:00,40,0
DAL,DET,2013-10-27 13:00:00,41,0
DAL,DET,2013-10-27 13:00:00,42,0
DAL,DET,2013-10-27 13:00:00,43,0
DAL,DET,2013-10-27 13:00:00,44,0
DAL,DET,2013-10-27 13:00:00,45,0
DAL,DET,2013-10-27 13:00:00,46,0
DAL,DET,2013-10-27 13:00:00,47,0
DAL,DET,2013-10-27 13:00:00,48,0
SF,JAX,2013-10-27 13:00:00,-5,0
SF,JAX,2013-10-27 13:00:00,-4,0
SF,JAX,2013-10-27 13:00:00,-3,2
SF,JAX,2013-10-27 13:00:00,-2,2
SF,JAX,2013-10-27 13:00:00,-1,4
SF,JAX,2013-10-27 13:00:00,0,21
SF,JAX,2013-10-27 13:00:00,1,15
SF,JAX,2013-10-27 13:00:00,2,10
SF,JAX,2013-10-27 13:00:00,3,16
SF,JAX,2013-10-27 13:00:00,4,263
SF,JAX,2013-10-27 13:00:00,5,254
SF,JAX,2013-10-27 13:00:00,6,230
SF,JAX,2013-10-27 13:00:00,7,15
SF,JAX,2013-10-27 13:00:00,8,4
SF,JAX,2013-10-27 13:00:00,9,6
SF,JAX,2013-10-27 13:00:00,10,3
SF,JAX,2013-10-27 13:00:00,11,13
SF,JAX,2013-10-27 13:00:00,12,8
SF,JAX,2013-10-27 13:00:00,13,3
SF,JAX,2013-10-27 13:00:00,14,1
SF,JAX,2013-10-27 13:00:00,15,1
SF,JAX,2013-10-27 13:00:00,16,1
SF,JAX,2013-10-27 13:00:00,17,0
SF,JAX,2013-10-27 13:00:00,18,0
SF,JAX,2013-10-27 13:00:00,19,0
SF,JAX,2013-10-27 13:00:00,20,0
SF,JAX,2013-10-27 13:00:00,21,0
SF,JAX,2013-10-27 13:00:00,22,2
SF,JAX,2013-10-27 13:00:00,23,0
SF,JAX,2013-10-27 13:00:00,24,0
SF,JAX,2013-10-27 13:00:00,25,0
SF,JAX,2013-10-27 13:00:00,26,0
SF,JAX,2013-10-27 13:00:00,27,0
SF,JAX,2013-10-27 13:00:00,28,1
SF,JAX,2013-10-27 13:00:00,29,0
SF,JAX,2013-10-27 13:00:00,30,0
SF,JAX,2013-10-27 13:00:00,31,0
SF,JAX,2013-10-27 13:00:00,32,1
SF,JAX,2013-10-27 13:00:00,33,1
SF,JAX,2013-10-27 13:00:00,34,1
SF,JAX,2013-10-27 13:00:00,35,2
SF,JAX,2013-10-27 13:00:00,36,0
SF,JAX,2013-10-27 13:00:00,37,0
SF,JAX,2013-10-27 13:00:00,38,0
SF,JAX,2013-10-27 13:00:00,39,0
SF,JAX,2013-10-27 13:00:00,40,0
SF,JAX,2013-10-27 13:00:00,41,0
SF,JAX,2013-10-27 13:00:00,42,0
SF,JAX,2013-10-27 13:00:00,43,0
SF,JAX,2013-10-27 13:00:00,44,0
SF,JAX,2013-10-27 13:00:00,45,0
SF,JAX,2013-10-27 13:00:00,46,0
SF,JAX,2013-10-27 13:00:00,47,0
SF,JAX,2013-10-27 13:00:00,48,0
CLE,KC,2013-10-27 13:00:00,-5,0
CLE,KC,2013-10-27 13:00:00,-4,0
CLE,KC,2013-10-27 13:00:00,-3,0
CLE,KC,2013-10-27 13:00:00,-2,1
CLE,KC,2013-10-27 13:00:00,-1,12
CLE,KC,2013-10-27 13:00:00,0,12
CLE,KC,2013-10-27 13:00:00,1,21
CLE,KC,2013-10-27 13:00:00,2,24
CLE,KC,2013-10-27 13:00:00,3,20
CLE,KC,2013-10-27 13:00:00,4,130
CLE,KC,2013-10-27 13:00:00,5,175
CLE,KC,2013-10-27 13:00:00,6,154
CLE,KC,2013-10-27 13:00:00,7,63
CLE,KC,2013-10-27 13:00:00,8,6
CLE,KC,2013-10-27 13:00:00,9,10
CLE,KC,2013-10-27 13:00:00,10,0
CLE,KC,2013-10-27 13:00:00,11,3
CLE,KC,2013-10-27 13:00:00,12,2
CLE,KC,2013-10-27 13:00:00,13,0
CLE,KC,2013-10-27 13:00:00,14,0
CLE,KC,2013-10-27 13:00:00,15,0
CLE,KC,2013-10-27 13:00:00,16,0
CLE,KC,2013-10-27 13:00:00,17,0
CLE,KC,2013-10-27 13:00:00,18,0
CLE,KC,2013-10-27 13:00:00,19,0
CLE,KC,2013-10-27 13:00:00,20,0
CLE,KC,2013-10-27 13:00:00,21,0
CLE,KC,2013-10-27 13:00:00,22,0
CLE,KC,2013-10-27 13:00:00,23,0
CLE,KC,2013-10-27 13:00:00,24,0
CLE,KC,2013-10-27 13:00:00,25,1
CLE,KC,2013-10-27 13:00:00,26,1
CLE,KC,2013-10-27 13:00:00,27,0
CLE,KC,2013-10-27 13:00:00,28,1
CLE,KC,2013-10-27 13:00:00,29,0
CLE,KC,2013-10-27 13:00:00,30,0
CLE,KC,2013-10-27 13:00:00,31,2
CLE,KC,2013-10-27 13:00:00,32,0
CLE,KC,2013-10-27 13:00:00,33,0
CLE,KC,2013-10-27 13:00:00,34,0
CLE,KC,2013-10-27 13:00:00,35,0
CLE,KC,2013-10-27 13:00:00,36,0
CLE,KC,2013-10-27 13:00:00,37,0
CLE,KC,2013-10-27 13:00:00,38,0
CLE,KC,2013-10-27 13:00:00,39,0
CLE,KC,2013-10-27 13:00:00,40,0
CLE,KC,2013-10-27 13:00:00,41,0
CLE,KC,2013-10-27 13:00:00,42,0
CLE,KC,2013-10-27 13:00:00,43,0
CLE,KC,2013-10-27 13:00:00,44,0
CLE,KC,2013-10-27 13:00:00,45,0
CLE,KC,2013-10-27 13:00:00,46,0
CLE,KC,2013-10-27 13:00:00,47,0
CLE,KC,2013-10-27 13:00:00,48,0
MIA,NE,2013-10-27 13:00:00,-5,0
MIA,NE,2013-10-27 13:00:00,-4,0
MIA,NE,2013-10-27 13:00:00,-3,0
MIA,NE,2013-10-27 13:00:00,-2,1
MIA,NE,2013-10-27 13:00:00,-1,4
MIA,NE,2013-10-27 13:00:00,0,17
MIA,NE,2013-10-27 13:00:00,1,27
MIA,NE,2013-10-27 13:00:00,2,24
MIA,NE,2013-10-27 13:00:00,3,32
MIA,NE,2013-10-27 13:00:00,4,471
MIA,NE,2013-10-27 13:00:00,5,539
MIA,NE,2013-10-27 13:00:00,6,569
MIA,NE,2013-10-27 13:00:00,7,479
MIA,NE,2013-10-27 13:00:00,8,28
MIA,NE,2013-10-27 13:00:00,9,14
MIA,NE,2013-10-27 13:00:00,10,12
MIA,NE,2013-10-27 13:00:00,11,2
MIA,NE,2013-10-27 13:00:00,12,2
MIA,NE,2013-10-27 13:00:00,13,5
MIA,NE,2013-10-27 13:00:00,14,3
MIA,NE,2013-10-27 13:00:00,15,2
MIA,NE,2013-10-27 13:00:00,16,1
MIA,NE,2013-10-27 13:00:00,17,0
MIA,NE,2013-10-27 13:00:00,18,0
MIA,NE,2013-10-27 13:00:00,19,0
MIA,NE,2013-10-27 13:00:00,20,0
MIA,NE,2013-10-27 13:00:00,21,0
MIA,NE,2013-10-27 13:00:00,22,1
MIA,NE,2013-10-27 13:00:00,23,1
MIA,NE,2013-10-27 13:00:00,24,1
MIA,NE,2013-10-27 13:00:00,25,1
MIA,NE,2013-10-27 13:00:00,26,1
MIA,NE,2013-10-27 13:00:00,27,0
MIA,NE,2013-10-27 13:00:00,28,0
MIA,NE,2013-10-27 13:00:00,29,1
MIA,NE,2013-10-27 13:00:00,30,0
MIA,NE,2013-10-27 13:00:00,31,0
MIA,NE,2013-10-27 13:00:00,32,0
MIA,NE,2013-10-27 13:00:00,33,0
MIA,NE,2013-10-27 13:00:00,34,0
MIA,NE,2013-10-27 13:00:00,35,0
MIA,NE,2013-10-27 13:00:00,36,0
MIA,NE,2013-10-27 13:00:00,37,0
MIA,NE,2013-10-27 13:00:00,38,0
MIA,NE,2013-10-27 13:00:00,39,1
MIA,NE,2013-10-27 13:00:00,40,0
MIA,NE,2013-10-27 13:00:00,41,0
MIA,NE,2013-10-27 13:00:00,42,0
MIA,NE,2013-10-27 13:00:00,43,0
MIA,NE,2013-10-27 13:00:00,44,0
MIA,NE,2013-10-27 13:00:00,45,0
MIA,NE,2013-10-27 13:00:00,46,0
MIA,NE,2013-10-27 13:00:00,47,0
MIA,NE,2013-10-27 13:00:00,48,0
BUF,NO,2013-10-27 13:00:00,-5,0
BUF,NO,2013-10-27 13:00:00,-4,0
BUF,NO,2013-10-27 13:00:00,-3,0
BUF,NO,2013-10-27 13:00:00,-2,11
BUF,NO,2013-10-27 13:00:00,-1,10
BUF,NO,2013-10-27 13:00:00,0,19
BUF,NO,2013-10-27 13:00:00,1,11
BUF,NO,2013-10-27 13:00:00,2,33
BUF,NO,2013-10-27 13:00:00,3,138
BUF,NO,2013-10-27 13:00:00,4,430
BUF,NO,2013-10-27 13:00:00,5,399
BUF,NO,2013-10-27 13:00:00,6,378
BUF,NO,2013-10-27 13:00:00,7,316
BUF,NO,2013-10-27 13:00:00,8,62
BUF,NO,2013-10-27 13:00:00,9,14
BUF,NO,2013-10-27 13:00:00,10,10
BUF,NO,2013-10-27 13:00:00,11,7
BUF,NO,2013-10-27 13:00:00,12,4
BUF,NO,2013-10-27 13:00:00,13,2
BUF,NO,2013-10-27 13:00:00,14,1
BUF,NO,2013-10-27 13:00:00,15,4
BUF,NO,2013-10-27 13:00:00,16,1
BUF,NO,2013-10-27 13:00:00,17,0
BUF,NO,2013-10-27 13:00:00,18,1
BUF,NO,2013-10-27 13:00:00,19,0
BUF,NO,2013-10-27 13:00:00,20,0
BUF,NO,2013-10-27 13:00:00,21,0
BUF,NO,2013-10-27 13:00:00,22,0
BUF,NO,2013-10-27 13:00:00,23,1
BUF,NO,2013-10-27 13:00:00,24,1
BUF,NO,2013-10-27 13:00:00,25,1
BUF,NO,2013-10-27 13:00:00,26,1
BUF,NO,2013-10-27 13:00:00,27,1
BUF,NO,2013-10-27 13:00:00,28,0
BUF,NO,2013-10-27 13:00:00,29,0
BUF,NO,2013-10-27 13:00:00,30,0
BUF,NO,2013-10-27 13:00:00,31,0
BUF,NO,2013-10-27 13:00:00,32,0
BUF,NO,2013-10-27 13:00:00,33,1
BUF,NO,2013-10-27 13:00:00,34,0
BUF,NO,2013-10-27 13:00:00,35,0
BUF,NO,2013-10-27 13:00:00,36,0
BUF,NO,2013-10-27 13:00:00,37,0
BUF,NO,2013-10-27 13:00:00,38,0
BUF,NO,2013-10-27 13:00:00,39,0
BUF,NO,2013-10-27 13:00:00,40,0
BUF,NO,2013-10-27 13:00:00,41,0
BUF,NO,2013-10-27 13:00:00,42,0
BUF,NO,2013-10-27 13:00:00,43,0
BUF,NO,2013-10-27 13:00:00,44,0
BUF,NO,2013-10-27 13:00:00,45,0
BUF,NO,2013-10-27 13:00:00,46,0
BUF,NO,2013-10-27 13:00:00,47,0
BUF,NO,2013-10-27 13:00:00,48,0
NYG,PHI,2013-10-27 13:00:00,-5,0
NYG,PHI,2013-10-27 13:00:00,-4,0
NYG,PHI,2013-10-27 13:00:00,-3,1
NYG,PHI,2013-10-27 13:00:00,-2,2
NYG,PHI,2013-10-27 13:00:00,-1,1
NYG,PHI,2013-10-27 13:00:00,0,14
NYG,PHI,2013-10-27 13:00:00,1,13
NYG,PHI,2013-10-27 13:00:00,2,21
NYG,PHI,2013-10-27 13:00:00,3,104
NYG,PHI,2013-10-27 13:00:00,4,280
NYG,PHI,2013-10-27 13:00:00,5,294
NYG,PHI,2013-10-27 13:00:00,6,278
NYG,PHI,2013-10-27 13:00:00,7,101
NYG,PHI,2013-10-27 13:00:00,8,7
NYG,PHI,2013-10-27 13:00:00,9,7
NYG,PHI,2013-10-27 13:00:00,10,7
NYG,PHI,2013-10-27 13:00:00,11,0
NYG,PHI,2013-10-27 13:00:00,12,2
NYG,PHI,2013-10-27 13:00:00,13,0
NYG,PHI,2013-10-27 13:00:00,14,1
NYG,PHI,2013-10-27 13:00:00,15,0
NYG,PHI,2013-10-27 13:00:00,16,0
NYG,PHI,2013-10-27 13:00:00,17,0
NYG,PHI,2013-10-27 13:00:00,18,0
NYG,PHI,2013-10-27 13:00:00,19,0
NYG,PHI,2013-10-27 13:00:00,20,0
NYG,PHI,2013-10-27 13:00:00,21,0
NYG,PHI,2013-10-27 13:00:00,22,1
NYG,PHI,2013-10-27 13:00:00,23,0
